ILSVRC2012_val_00000007.bin 0c0a08080505050404040404040303
ILSVRC2012_val_00044876.bin 0d0707060404040404030303030303
ILSVRC2012_val_00044879.bin 0a0808060504040404030303030303
ILSVRC2012_val_00044883.bin 070606060606050505050505050505
ILSVRC2012_val_00044886.bin 0d0b0b090909090808080808070706
ILSVRC2012_val_00044892.bin 110b0a0a0908080808080706060606
ILSVRC2012_val_00044902.bin 060606060505050504040404040404
ILSVRC2012_val_00044905.bin 050505050504040404040303030303
ILSVRC2012_val_00044907.bin 060505040404040404040404040303
ILSVRC2012_val_00044918.bin 090505040404040404040303030303
ILSVRC2012_val_00044920.bin 050504040404040404040404030303
ILSVRC2012_val_00044928.bin 060404040404040303030303030303
ILSVRC2012_val_00044929.bin 0d0a09080707060504040404040303
ILSVRC2012_val_00044930.bin 070606050504040404040404040303
ILSVRC2012_val_00044932.bin 050504040404040404030303030303
ILSVRC2012_val_00044936.bin 0a0908080807060606060605050505
ILSVRC2012_val_00044938.bin 0b0a06060605050505050404040404
ILSVRC2012_val_00044940.bin 0f0c0a0a0a0a090908080807070707
ILSVRC2012_val_00044942.bin 070505050504040404040404040303
ILSVRC2012_val_00044945.bin 050404040403030303030303030303
ILSVRC2012_val_00044951.bin 070707060505050505050504040404
ILSVRC2012_val_00044958.bin 070605050504040404040404040303
ILSVRC2012_val_00044962.bin 080605050504040404040404040404
ILSVRC2012_val_00044981.bin 0c0b0a0a0908070707060605050504
ILSVRC2012_val_00044984.bin 060605050505050505040404040404
ILSVRC2012_val_00044990.bin 0d0b0a0a0908080706050505050505
ILSVRC2012_val_00045008.bin 060606060505050505050505050404
ILSVRC2012_val_00045016.bin 060505050404040403030303030303
ILSVRC2012_val_00045017.bin 060505040403030303020202020202
ILSVRC2012_val_00045018.bin 070606050505050404040404040303
ILSVRC2012_val_00045020.bin 0a0806060505050505050404040404
ILSVRC2012_val_00045028.bin 060504040303030303030303020202
ILSVRC2012_val_00045029.bin 0c0705050505050404040404040404
ILSVRC2012_val_00045031.bin 0c0b0a090807060605050504040404
ILSVRC2012_val_00045039.bin 070706060505050505050505040404
ILSVRC2012_val_00045041.bin 080807070706050505050504040404
ILSVRC2012_val_00045057.bin 050505040404040404040303030303
ILSVRC2012_val_00045070.bin 130807070606060505050404040404
ILSVRC2012_val_00045072.bin 060604040404040404030303030303
ILSVRC2012_val_00045075.bin 050504040404040404040404040403
ILSVRC2012_val_00045078.bin 050505050504040404030303030303
ILSVRC2012_val_00045083.bin 0e0707070606050505050505050505
ILSVRC2012_val_00045090.bin 050404040404040404040303030303
ILSVRC2012_val_00045093.bin 090908080706060606050505050404
ILSVRC2012_val_00045114.bin 0a0a08060606050505050505050404
ILSVRC2012_val_00045126.bin 040404030303030303030303030303
ILSVRC2012_val_00045130.bin 0d0a0a090909090807070707060606
ILSVRC2012_val_00045131.bin 0e0d0b0a0909090908080808080707
ILSVRC2012_val_00045135.bin 0a0a08070505040404030303030303
ILSVRC2012_val_00045137.bin 0d0b08080807070606060605050505
ILSVRC2012_val_00045142.bin 050505050505050504040404040403
ILSVRC2012_val_00045149.bin 0f0c0b090909090908070706060505
ILSVRC2012_val_00045154.bin 090807070606060606050504040404
ILSVRC2012_val_00045158.bin 080505040404040403030303030303
ILSVRC2012_val_00045162.bin 050505040403030303030303030303
ILSVRC2012_val_00045163.bin 0b0909080707070707060606060606
ILSVRC2012_val_00045165.bin 0f0b0a080807070606060505050504
ILSVRC2012_val_00045167.bin 060505050504040404040404030303
ILSVRC2012_val_00045176.bin 050404040404040404040403030303
ILSVRC2012_val_00045180.bin 060605040404040404040404030303
ILSVRC2012_val_00045184.bin 0b0806050504040404040303030303
ILSVRC2012_val_00045187.bin 090606050505040404030303030303
ILSVRC2012_val_00045193.bin 080806050505050404040404040404
ILSVRC2012_val_00045214.bin 040303030303030303030302020202
ILSVRC2012_val_00045227.bin 0c0807070706060605050505050505
ILSVRC2012_val_00045243.bin 150b09070606050505040404040404
ILSVRC2012_val_00045246.bin 070605050404030303030202020202
ILSVRC2012_val_00045255.bin 070606060505050505050404040303
ILSVRC2012_val_00045257.bin 070706050505050504040404040303
ILSVRC2012_val_00045262.bin 060505050404040404040403030303
ILSVRC2012_val_00045273.bin 060504040404040403030303030303
ILSVRC2012_val_00045274.bin 070606060505040404040403030303
ILSVRC2012_val_00045275.bin 090906060505050404040404040303
ILSVRC2012_val_00045277.bin 0d0808080707070706060605050505
ILSVRC2012_val_00045282.bin 080606060606050505050504040404
ILSVRC2012_val_00045285.bin 0b0a0a0a0909080706060606060505
ILSVRC2012_val_00045303.bin 080705050505050404040404040404
ILSVRC2012_val_00045311.bin 040303030202020202020202020202
ILSVRC2012_val_00045314.bin 070706060606060606060505050505
ILSVRC2012_val_00045326.bin 0a0908080807060606060605050505
ILSVRC2012_val_00045332.bin 0b0908070707060606060505050505
ILSVRC2012_val_00045333.bin 070605050505050505040404040404
ILSVRC2012_val_00045350.bin 080606050505050404040404040403
ILSVRC2012_val_00045360.bin 060606060505050504040404040404
ILSVRC2012_val_00045377.bin 0c0c0a080707070706060606050505
ILSVRC2012_val_00045381.bin 080605050505050505040404040404
ILSVRC2012_val_00045391.bin 0a0707060606050505040404040404
ILSVRC2012_val_00045395.bin 050503030303030303020202020202
ILSVRC2012_val_00045397.bin 090707070606060605040404040404
ILSVRC2012_val_00045406.bin 060404040404040404040303030303
ILSVRC2012_val_00045411.bin 060505050504040404040403030303
ILSVRC2012_val_00045425.bin 070706050404040303030303030303
ILSVRC2012_val_00045449.bin 080805050404040404030303030303
ILSVRC2012_val_00045450.bin 080707070606060505050505050505
ILSVRC2012_val_00045455.bin 0e0c09080707060605050504040404
ILSVRC2012_val_00045462.bin 0a0908080606060505050505050504
ILSVRC2012_val_00045468.bin 070706060605050505050504040404
ILSVRC2012_val_00045473.bin 0a0707060605050505050505050504
ILSVRC2012_val_00045478.bin 080707060606060505040404040404
ILSVRC2012_val_00045484.bin 080706060605050505040404040303
ILSVRC2012_val_00045491.bin 0f0b0a090808070707060605050505
ILSVRC2012_val_00045494.bin 050505050404040404040403030303
ILSVRC2012_val_00045501.bin 0a0807060605050505050404040404
ILSVRC2012_val_00045515.bin 060606060505040404040404040303
ILSVRC2012_val_00045519.bin 090807060606060505050404040404
ILSVRC2012_val_00045523.bin 090707070606060605050505050404
ILSVRC2012_val_00045536.bin 050504040404040404030303030303
ILSVRC2012_val_00045539.bin 050505040404040404030303030303
ILSVRC2012_val_00045549.bin 070606060605040404030303030303
ILSVRC2012_val_00045557.bin 120e08080706050505050404040403
ILSVRC2012_val_00045558.bin 050505040404040404040303030303
ILSVRC2012_val_00045561.bin 070706060606050505050504040404
ILSVRC2012_val_00045573.bin 0b0a05050404040303030303030303
ILSVRC2012_val_00045582.bin 080808070606060606060606060505
ILSVRC2012_val_00045586.bin 070706050505050404040404040403
ILSVRC2012_val_00045621.bin 080606050504040404040403030303
ILSVRC2012_val_00045622.bin 070707060606060605050404040404
ILSVRC2012_val_00045629.bin 090605050504040404040404040303
ILSVRC2012_val_00045632.bin 070606050404040404040303030303
ILSVRC2012_val_00045633.bin 0c0c0c0b0909090808070606050505
ILSVRC2012_val_00045637.bin 0a0807060505050505050505040404
ILSVRC2012_val_00045640.bin 080707060505050505040404040404
ILSVRC2012_val_00045644.bin 040404040403030303030303030302
ILSVRC2012_val_00045645.bin 070706060606050505050504040404
ILSVRC2012_val_00045646.bin 0a0a08080807070605050504040404
ILSVRC2012_val_00045651.bin 050505040404040404030303030303
ILSVRC2012_val_00045666.bin 080606050505040404040404040404
ILSVRC2012_val_00045667.bin 090706060605050505050505050505
ILSVRC2012_val_00045668.bin 060606050504040404040403030303
ILSVRC2012_val_00045670.bin 070706060606060605050505050504
ILSVRC2012_val_00045673.bin 080808070706060505050504040404
ILSVRC2012_val_00045678.bin 040303030302020202020202020202
ILSVRC2012_val_00045688.bin 050505040404030303030302020202
ILSVRC2012_val_00045691.bin 100909070606050504040404040303
ILSVRC2012_val_00045695.bin 0a0a0a090909080807070706060606
ILSVRC2012_val_00045697.bin 110a08070707070605050505050404
ILSVRC2012_val_00045699.bin 0a0707070707060606050505050505
ILSVRC2012_val_00045700.bin 070505050504040404040404030303
ILSVRC2012_val_00045703.bin 0d0a09080807070606050505050505
ILSVRC2012_val_00045704.bin 050504040403030303030303030202
ILSVRC2012_val_00045709.bin 050505040404040404040403030303
ILSVRC2012_val_00045712.bin 070707070606060606060505050504
ILSVRC2012_val_00045715.bin 0d0808060606060605050505050505
ILSVRC2012_val_00045716.bin 090907070505050505050404040404
ILSVRC2012_val_00045723.bin 080605050504040404040404030303
ILSVRC2012_val_00045744.bin 0c0907070605050505050504040404
ILSVRC2012_val_00045750.bin 080707060505050404040404040303
ILSVRC2012_val_00045756.bin 090807060606060605050505050505
ILSVRC2012_val_00045757.bin 050504040403030303030303030303
ILSVRC2012_val_00045761.bin 100807070707060606060606060606
ILSVRC2012_val_00045767.bin 060505040404040404040404040403
ILSVRC2012_val_00045773.bin 0a0909080807070706050505050505
ILSVRC2012_val_00045777.bin 060505050404040404040303030303
ILSVRC2012_val_00045778.bin 090807070706060605050505050504
ILSVRC2012_val_00045802.bin 0b0908070707060606050505050404
ILSVRC2012_val_00045807.bin 090606060404040404040303030303
ILSVRC2012_val_00045823.bin 060505050505050404040403030303
ILSVRC2012_val_00045824.bin 070706060505050404040404040303
ILSVRC2012_val_00045847.bin 0e0805050504040404040404040404
ILSVRC2012_val_00045851.bin 0d0a0a0a0807070606060605050505
ILSVRC2012_val_00045855.bin 050505040404040404030303030303
ILSVRC2012_val_00045856.bin 060605050505050505050505050505
ILSVRC2012_val_00045863.bin 0a0807070707050504040303030303
ILSVRC2012_val_00045867.bin 0a0706050505040404040303030303
ILSVRC2012_val_00045870.bin 070706060504040404040404040303
ILSVRC2012_val_00045888.bin 080706060605050505050504040404
ILSVRC2012_val_00045906.bin 0c0b0b0b0a0a090808070707060606
ILSVRC2012_val_00045938.bin 0a0907070706060606060505050504
ILSVRC2012_val_00045940.bin 090707060605050504040404040404
ILSVRC2012_val_00045945.bin 090503030303030303030303020202
ILSVRC2012_val_00045954.bin 0b0707070605050505050404040404
ILSVRC2012_val_00045966.bin 0b0707060606060605050505050505
ILSVRC2012_val_00045967.bin 0f0c0c0c0909090909090908080807
ILSVRC2012_val_00045986.bin 080606060505050505040404040404
ILSVRC2012_val_00045990.bin 080806050504040404040303030303
ILSVRC2012_val_00045997.bin 0c0a09080808080707070707060606
ILSVRC2012_val_00045998.bin 090606060505050504040404040404
ILSVRC2012_val_00046006.bin 080807070706060505050505050504
ILSVRC2012_val_00046009.bin 080707060505050505050505050505
ILSVRC2012_val_00046016.bin 070605040403030303030303030303
ILSVRC2012_val_00046024.bin 090605050404040404040403030303
ILSVRC2012_val_00046028.bin 080707050505050404040404040403
ILSVRC2012_val_00046057.bin 0c0908070706050505050505050504
ILSVRC2012_val_00046060.bin 090707040403030303030202020202
ILSVRC2012_val_00046070.bin 0a0808080807070707060505050505
ILSVRC2012_val_00046073.bin 0a0808070606050504040404040404
ILSVRC2012_val_00046079.bin 070605050505050404040404040303
ILSVRC2012_val_00046083.bin 0c0908080707070606060505040303
ILSVRC2012_val_00046086.bin 0e0d0d0b0a0a090908080808070707
ILSVRC2012_val_00046098.bin 0a0908070605050505050404040303
ILSVRC2012_val_00046101.bin 0b0a08080807070706060605050505
ILSVRC2012_val_00046107.bin 0a0908080808080707070707060605
ILSVRC2012_val_00046126.bin 090908080808080808070707060606
ILSVRC2012_val_00046135.bin 090908080808080808070707060606
ILSVRC2012_val_00046140.bin 0a0606060606050505040404040404
ILSVRC2012_val_00046155.bin 040403030303030303030302020202
ILSVRC2012_val_00046177.bin 050404040404040303030303030303
ILSVRC2012_val_00046183.bin 0e0c0c0a0908080807070707070707
ILSVRC2012_val_00046184.bin 090807070605050404040404040303
ILSVRC2012_val_00046187.bin 060606060605050505050504040404
ILSVRC2012_val_00046194.bin 070705050504040404040404030303
ILSVRC2012_val_00046198.bin 090807070605040403030303030303
ILSVRC2012_val_00046203.bin 0b0808070606060606050505050505
ILSVRC2012_val_00046205.bin 060505050505050505050504040404
ILSVRC2012_val_00046213.bin 090707070605040404040404040403
ILSVRC2012_val_00046214.bin 080706040404040404040303030303
ILSVRC2012_val_00046216.bin 060505050505040404040403030303
ILSVRC2012_val_00046227.bin 090606050505050505040404040404
ILSVRC2012_val_00046228.bin 060505050504040404040404040404
ILSVRC2012_val_00046231.bin 0e0b0b090808070606050505040404
ILSVRC2012_val_00046235.bin 0a0908070706060605050505050505
ILSVRC2012_val_00046248.bin 0b0807070606060605050505040403
ILSVRC2012_val_00046265.bin 050403030303030303030202020202
ILSVRC2012_val_00046266.bin 0a0707070606060505050505050504
ILSVRC2012_val_00046276.bin 070605050505040404040404040303
ILSVRC2012_val_00046283.bin 050505040404040404030303030303
ILSVRC2012_val_00046293.bin 080707060604040404040404040404
ILSVRC2012_val_00046299.bin 120f0d0c0a08080707070705050504
ILSVRC2012_val_00046303.bin 0c0a0a0a0808070707070706060606
ILSVRC2012_val_00046305.bin 0a0808070606050505050404040404
ILSVRC2012_val_00046306.bin 090807070605050505050505040404
ILSVRC2012_val_00046313.bin 0d0a09080807070707060606060605
ILSVRC2012_val_00046334.bin 0a0807060604040404040404040404
ILSVRC2012_val_00046335.bin 080706050504040303030303030302
ILSVRC2012_val_00046341.bin 050504040404040403030303030303
ILSVRC2012_val_00046347.bin 0d0908070706060505050505050505
ILSVRC2012_val_00046348.bin 090807070706060505050504040404
ILSVRC2012_val_00046358.bin 080807060606060606050505050404
ILSVRC2012_val_00046360.bin 080806060605050504040404040404
ILSVRC2012_val_00046365.bin 0c0b0a090808080606060606060505
ILSVRC2012_val_00046368.bin 0c0807070605050505050505040404
ILSVRC2012_val_00046377.bin 090807060606060505050505050404
ILSVRC2012_val_00046392.bin 050505050404040404030303030303
ILSVRC2012_val_00046421.bin 030303030303030302020202020202
ILSVRC2012_val_00046425.bin 090505050505050505040404040404
ILSVRC2012_val_00046435.bin 040404040404040403030303030303
ILSVRC2012_val_00046437.bin 090907070706060605050505050404
ILSVRC2012_val_00046442.bin 0a0a07070706060606060605050505
ILSVRC2012_val_00046445.bin 050404040404040303030303030303
ILSVRC2012_val_00046459.bin 060606050504040404040404040404
ILSVRC2012_val_00046460.bin 070505050504040404040404040303
ILSVRC2012_val_00046468.bin 070706060605050505050505040404
ILSVRC2012_val_00046471.bin 110808080707060606060605050505
ILSVRC2012_val_00046473.bin 070606050505050504040404040403
ILSVRC2012_val_00046476.bin 090606060605050504040404040303
ILSVRC2012_val_00046493.bin 070706060505050505050404040404
ILSVRC2012_val_00046506.bin 090605040404040303030303030303
ILSVRC2012_val_00046510.bin 070606060505040404040404040404
ILSVRC2012_val_00046515.bin 080807060505050505050404040404
ILSVRC2012_val_00046529.bin 060606050505050504040404040303
ILSVRC2012_val_00046544.bin 0c0806060606050505050505050505
ILSVRC2012_val_00046545.bin 050505040404040404040403030303
ILSVRC2012_val_00046551.bin 050404040404040403030303030303
ILSVRC2012_val_00046556.bin 070505050504040404040404040404
ILSVRC2012_val_00046563.bin 040303030303030303030302020202
ILSVRC2012_val_00046566.bin 0d0a09090908080707060606060505
ILSVRC2012_val_00046575.bin 0e0907060505050504040404040403
ILSVRC2012_val_00046577.bin 0b0a0a0a0909080807070707070707
ILSVRC2012_val_00046578.bin 040404040403030303030302020202
ILSVRC2012_val_00046607.bin 050505050303030303030303030303
ILSVRC2012_val_00046614.bin 080807070605050505050505040404
ILSVRC2012_val_00046631.bin 080605050404040404040403030303
ILSVRC2012_val_00046633.bin 0a0908060606050404040404040404
ILSVRC2012_val_00046634.bin 080606060606060606050505050404
ILSVRC2012_val_00046636.bin 0a0908070706060606050504040404
ILSVRC2012_val_00046642.bin 0a0907060606060605050505050505
ILSVRC2012_val_00046651.bin 070505040404040403030303030303
ILSVRC2012_val_00046656.bin 070606060504040404040404040404
ILSVRC2012_val_00046661.bin 070707060606050505050504040404
ILSVRC2012_val_00046665.bin 0e0706050505050505050505040404
ILSVRC2012_val_00046669.bin 070605050505040403030303030303
ILSVRC2012_val_00046671.bin 040404040403030303030303030303
ILSVRC2012_val_00046673.bin 050505040404040403030303030303
ILSVRC2012_val_00046676.bin 060604040404040303030303030303
ILSVRC2012_val_00046680.bin 060605050505050505040404030303
ILSVRC2012_val_00046698.bin 090707060505040403030303030303
ILSVRC2012_val_00046715.bin 060505040404040303030303030303
ILSVRC2012_val_00046720.bin 060604040303030303030303020202
ILSVRC2012_val_00046727.bin 060505040404040303030303030303
ILSVRC2012_val_00046728.bin 0b0908070606060606060505050505
ILSVRC2012_val_00046731.bin 080707060605050404040404040303
ILSVRC2012_val_00046744.bin 080605050504040404040403030303
ILSVRC2012_val_00046747.bin 060605050505040404040404040404
ILSVRC2012_val_00046764.bin 060504040404040303030303030303
ILSVRC2012_val_00046766.bin 0d0c08070706060606060505050505
ILSVRC2012_val_00046777.bin 080707060605040404040404040403
ILSVRC2012_val_00046780.bin 070606050504040404040404030303
ILSVRC2012_val_00046787.bin 0c0908070707070605050404040404
ILSVRC2012_val_00046791.bin 080505050505040404030303030303
ILSVRC2012_val_00046800.bin 050505050505050404040403030303
ILSVRC2012_val_00046810.bin 070505050404040404040404040303
ILSVRC2012_val_00046814.bin 070707060605050404040404040404
ILSVRC2012_val_00046818.bin 0b0a08060605050404040404030303
ILSVRC2012_val_00046824.bin 070505050505040404040404040404
ILSVRC2012_val_00046826.bin 070706060505050505040404040404
ILSVRC2012_val_00046831.bin 090908060605040404040404040404
ILSVRC2012_val_00046856.bin 100c0b0a0908080707070706060605
